base_patient,synthetic_id,trunc_section,trunc_set,removed_n,removed_start,removed_gap,removed_end,kept_n,loss,smape_full,rmsle_full,smape_sparse,rmsle_sparse
MIMIC_n1250,MIMIC_n1250_START_S1_B01,start,1,1,1,0,0,7,0.006315901706272699,9.504918258913321,0.030779961030488686,6.08322600436445,0.02196777293675406
MIMIC_n1250,MIMIC_n1250_START_S2_B03,start,2,3,3,0,0,5,0.0027019106303467237,60.37710715510205,0.6283387066206249,4.13103094606995,0.0162512783477804
MIMIC_n1250,MIMIC_n1250_MID_S1_B01,middle,1,1,0,1,0,7,0.004077992648775205,7.156969541992453,0.0233198765390849,5.594582259210239,0.01745262229012167
MIMIC_n1250,MIMIC_n1250_MID_S2_B03,middle,2,3,0,3,0,5,7.623074914182547e-6,16.52338004740404,0.07280044683742164,0.20779593559994747,0.0009433432078542834
MIMIC_n1250,MIMIC_n1250_END_S1_B01,end,1,1,0,0,1,7,0.006664945635682719,7.5404627964039665,0.02337353371314238,7.176624919895236,0.021458221312654565
MIMIC_n1250,MIMIC_n1250_END_S2_B03,end,2,3,0,0,3,5,0.002724950292829895,13.538196918720546,0.05372404141557345,4.296126327753617,0.01079442908465879
