base_patient,synthetic_id,trunc_section,trunc_set,a,b,Cs0,Cc0,beta,a_ratio_vs_full,b_ratio_vs_full,Cs0_ratio_vs_full,Cc0_ratio_vs_full,beta_ratio_vs_full
MIMIC_n1283,MIMIC_n1283_START_S1_B02,start,1,0.23378697873589396,0.17690086649429496,55.673017778974035,0.0010000000000367647,0.09507735746304605,0.5748965587083492,0.5349209068684625,0.5557686574015371,0.9999999999735776,0.8864307718836509
MIMIC_n1283,MIMIC_n1283_START_S2_B04,start,2,9.999999970177258,0.9372609531969482,499.99999991987903,0.7052389879956954,0.4203882959244479,24.590614930838512,2.8341324098188068,4.991364573759249,705.2389879511334,3.9193887124176534
MIMIC_n1283,MIMIC_n1283_MID_S1_B02,middle,1,0.3785465618748732,0.346715525883154,104.68544407818624,0.0010000000027570535,0.11327432734657156,0.9308692764218915,1.0484142175571192,1.0450464340876877,1.0000000026938665,1.0560858242557838
MIMIC_n1283,MIMIC_n1283_MID_S2_B04,middle,2,0.029664038314575668,1.3461189952574204,499.9999998711225,23.735885908596458,0.0010000000008562415,0.07294569456628108,4.070456001520971,4.991364573272526,23735.885907096657,0.009323258410785986
MIMIC_n1283,MIMIC_n1283_END_S1_B02,end,1,0.02962316956789738,0.06143100869736316,63.29789201639054,6.899280620166922,0.325673669377837,0.07284519580475418,0.18575788538208018,0.6318857117097549,6899.2806197309765,3.0363397745986127
MIMIC_n1283,MIMIC_n1283_END_S2_B04,end,2,0.029713965152037353,0.05946224302633087,70.46889895214784,6.805791410470002,0.33708283140753376,0.07306846773012071,0.17980464196936885,0.7034719316758677,6805.791410039964,3.1427103403609244
