base_patient,synthetic_id,trunc_section,trunc_set,removed_n,removed_start,removed_gap,removed_end,kept_n,loss,smape_full,rmsle_full,smape_sparse,rmsle_sparse
MIMIC_n766,MIMIC_n766_START_S1_B02,start,1,2,2,0,0,8,0.04122357058115448,23.7622436971257,0.2586089449928293,14.085552322335767,0.0694714879752543
MIMIC_n766,MIMIC_n766_START_S2_B04,start,2,4,4,0,0,6,0.0008772398070713748,73.61360823821228,0.3509996354375078,2.889430905462298,0.012896324620967403
MIMIC_n766,MIMIC_n766_MID_S1_B02,middle,1,2,0,2,0,8,0.008054781940199755,10.201428639081362,0.061274172272981216,6.208974314461682,0.042448734122858926
MIMIC_n766,MIMIC_n766_MID_S2_B04,middle,2,4,0,4,0,6,0.010484555758021886,10.002756867515524,0.05315879148314895,7.556446263115961,0.04859984440005182
MIMIC_n766,MIMIC_n766_END_S1_B02,end,1,2,0,0,2,8,0.060927747662241565,16.892944915119173,0.08862536597535575,18.251686370605622,0.09466047835017692
MIMIC_n766,MIMIC_n766_END_S2_B04,end,2,4,0,0,4,6,0.02235899904240568,26.77749956569232,0.18431334377495012,13.963825540644011,0.06130545345847201
