base_patient,synthetic_id,trunc_section,trunc_set,removed_n,removed_start,removed_gap,removed_end,kept_n,loss,smape_full,rmsle_full,smape_sparse,rmsle_sparse
MIMIC_n1250,MIMIC_n1250_START_S1_B01,start,1,1,1,0,0,7,0.0140840846789041,9.210933122911996,0.028985415215729126,10.499047984024589,0.03098647056986669
MIMIC_n1250,MIMIC_n1250_START_S2_B02,start,2,2,2,0,0,6,0.009153726828668019,13.234474749581885,0.03490638137462336,7.979442600607702,0.027244584750788715
MIMIC_n1250,MIMIC_n1250_MID_S1_B01,middle,1,1,0,1,0,7,0.009628638244862254,9.552959372015653,0.029265670296216156,8.163652906910702,0.024810565353698286
MIMIC_n1250,MIMIC_n1250_MID_S2_B02,middle,2,2,0,2,0,6,0.0036105978117237365,9.087113171401832,0.030772365341452567,5.282771007098586,0.014313372347128806
MIMIC_n1250,MIMIC_n1250_END_S1_B01,end,1,1,0,0,1,7,0.014082366444971165,9.197446080635835,0.028948686777756184,10.447792129194156,0.030942624962813657
MIMIC_n1250,MIMIC_n1250_END_S2_B02,end,2,2,0,0,2,6,0.004261148790135461,26.634790544514676,0.24614845979799663,5.504466998004838,0.014169596940978834
