base_patient,synthetic_id,trunc_section,trunc_set,removed_n,removed_start,removed_gap,removed_end,kept_n,loss,smape_full,rmsle_full,smape_sparse,rmsle_sparse
MIMIC_n1283,MIMIC_n1283_START_S1_B01,start,1,1,1,0,0,8,0.014453331233522467,11.966786926333661,0.08315907567574551,10.793672218547488,0.08014073518706617
MIMIC_n1283,MIMIC_n1283_START_S2_B03,start,2,3,3,0,0,6,0.0002642534424209773,31.141456191354788,0.44879149776954036,1.4019248053689461,0.011613676859729513
MIMIC_n1283,MIMIC_n1283_MID_S1_B01,middle,1,1,0,1,0,8,0.015373418688134985,10.439349981789055,0.07723756529686562,11.183028547987552,0.08124460800660763
MIMIC_n1283,MIMIC_n1283_MID_S2_B03,middle,2,3,0,3,0,6,0.005473150003116395,7.4135969081978335,0.061880475859068085,6.886504229020912,0.04679309673656377
MIMIC_n1283,MIMIC_n1283_END_S1_B01,end,1,1,0,0,1,8,0.005949618535797043,7.218791701795074,0.05907604789710162,6.276469702836035,0.050538267261610745
MIMIC_n1283,MIMIC_n1283_END_S2_B03,end,2,3,0,0,3,6,0.011438855028671,14.824953393464297,0.1407159586276656,9.575178197357793,0.06630233967902924
