base_patient,synthetic_id,trunc_section,trunc_set,a,a_ratio_vs_full,b,b_ratio_vs_full,Cs0,Cs0_ratio_vs_full,Cc0,Cc0_ratio_vs_full,Td,Td_ratio_vs_full
MIMIC_n1250,MIMIC_n1250_START_S1_B01,start,1,9.999999905652894,333.89205973968825,0.06314209358666008,0.9796610274649421,2.410443369413719,0.572821080632912,0.9912895187173328,0.7731662558036305,158.37827297806632,1.0856260289003279
MIMIC_n1250,MIMIC_n1250_START_S2_B03,start,2,0.8122981455781632,27.121990350870334,0.41764671584551727,6.4798645011830756,10.64518462092249,2.5297363279589566,499.9977471511322,389.9782846239549,181.25147462627754,1.2424135895086121
MIMIC_n1250,MIMIC_n1250_MID_S1_B01,middle,1,0.0314703893192792,1.0507713209761251,0.06759854795711123,1.0488037248228448,4.011300909853216,0.953251070355897,1.2610031424851527,0.9835321163219821,128.44597762191003,0.8804509229192446
MIMIC_n1250,MIMIC_n1250_MID_S2_B03,middle,2,0.4622412715922661,15.433869172477525,0.005021899164182614,0.077915675828143,1.1872594283911981,0.28214196499794725,0.4005974736157758,0.3124500389761736,51.846057185692985,0.3553860521287418
MIMIC_n1250,MIMIC_n1250_END_S1_B01,end,1,0.029464055520473858,0.9837814278832478,0.06177757557414299,0.9584902831610294,4.779176444575003,1.1357300695193966,1.2751359299030494,0.9945551263767063,160.56165532319415,1.100592328635396
MIMIC_n1250,MIMIC_n1250_END_S2_B03,end,2,0.0300914451747113,1.0047294704721577,0.06110484832487851,0.9480527979466122,2.050371385155977,0.48725307860251227,1.247624714094483,0.9730974761971322,96.05100732067109,0.6583950670042822
